NHA_NAME,sex,age,day,month,year,fel_misd
Amphi,1,33,0,5,2021,2
Amphi,1,33,0,5,2021,2
Amphi,1,33,0,5,2021,2
Amphi,1,33,0,5,2021,2
Amphi,1,33,0,5,2021,2
Downtown,0,29,0,5,2021,1
Downtown,0,29,0,5,2021,1
Midvale Park,1,23,0,5,2021,2
Midvale Park,1,23,0,5,2021,2
Midvale Park,1,23,0,5,2021,2
Midvale Park,1,23,0,5,2021,1
West University,1,22,6,5,2021,4
West University,1,22,6,5,2021,2
West University,1,22,6,5,2021,4
West University,1,22,6,5,2021,4
Garden District,0,38,0,5,2021,1
Garden District,0,38,0,5,2021,1
Garden District,0,38,0,5,2021,1
Garden District,0,38,0,5,2021,1
Garden District,0,38,0,5,2021,2
Midvale Park,1,33,0,5,2021,5
Adelanto,0,30,1,5,2021,2
West University,1,  ,0,5,2021,1
Dodge Flower,1,21,6,5,2021,1
Dodge Flower,1,21,6,5,2021,2
Dodge Flower,1,21,6,5,2021,2
Dodge Flower,1,21,6,5,2021,2
Dodge Flower,1,21,6,5,2021,2
Dodge Flower,1,21,6,5,2021,2
Menlo Park,1,36,0,5,2021,1
Sunnyside,1,32,0,5,2021,2
Sunnyside,1,32,0,5,2021,2
Sunnyside,1,32,0,5,2021,2
Sunnyside,1,32,0,5,2021,2
Las Vistas,1,24,0,5,2021,1
Carriage Park,1,19,1,5,2021,2
Carriage Park,1,19,1,5,2021,1
Mountain View,1,26,1,5,2021,4
Mountain View,1,26,1,5,2021,2
Sunnyside,1,32,0,5,2021,2
Myers,1,57,1,4,2021,2
Barrio Hollywood,0,16,1,5,2021,2
Myers,1,57,1,4,2021,2
Barrio Hollywood,0,16,1,5,2021,2
El Rio Acres,1,28,1,5,2021,2
Feldman`s,1,49,1,5,2021,2
Feldman`s,1,49,1,5,2021,1
Feldman`s,1,49,1,5,2021,1
A Mountain,1,25,2,5,2021,2
Corbett,1,62,1,5,2021,2
El Rio Acres,1,42,5,5,2021,2
Coronado Heights,0,31,6,5,2021,2
Keeling,1,31,6,5,2021,2
Balboa Heights,1,21,6,5,2021,1
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Keeling,1,31,6,5,2021,2
Keeling,1,31,6,5,2021,2
Amphi,1,27,6,5,2021,2
Keeling,1,31,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Keeling,1,31,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,27,6,5,2021,2
Vista Del Monte,1,41,6,5,2021,1
Vista Del Monte,1,41,6,5,2021,2
Vista Del Monte,1,41,6,5,2021,2
Vista Del Monte,1,41,6,5,2021,2
Vista Del Monte,1,41,6,5,2021,2
Dodge Flower,0,20,6,5,2021,2
Dodge Flower,0,20,6,5,2021,2
Colonia Del Valle,0,51,6,5,2021,2
Feldman`s,1,24,6,5,2021,2
Feldman`s,1,24,6,5,2021,2
West University,1,50,6,5,2021,2
West University,1,50,6,5,2021,2
West University,1,50,6,5,2021,2
West University,1,50,6,5,2021,2
Midvale Park,1,22,6,5,2021,2
Sunnyside,1,42,6,5,2021,2
Sunnyside,1,42,6,5,2021,2
Naylor,1,27,6,5,2021,1
Naylor,1,27,6,5,2021,1
Midvale Park,0,32,6,5,2021,5
Midvale Park,0,18,6,5,2021,2
Menlo Park,1,  ,2,5,2021,2
Colonia Solana,0,31,6,5,2021,2
Corbett,1,31,5,5,2021,2
Corbett,1,31,5,5,2021,2
Corbett,1,31,5,5,2021,4
Downtown,0,25,6,5,2021,2
Corbett,1,53,6,5,2021,2
Corbett,1,53,6,5,2021,2
Barrio San Antonio,1,41,0,5,2021,2
Downtown,1,45,0,5,2021,2
Barrio San Antonio,1,41,0,5,2021,2
Downtown,1,45,0,5,2021,2
Downtown,1,45,0,5,2021,2
Downtown,1,45,0,5,2021,2
Downtown,1,45,0,5,2021,2
Myers,1,42,6,5,2021,1
Myers,1,42,6,5,2021,1
Myers,1,42,6,5,2021,1
Myers,1,42,6,5,2021,2
Myers,1,42,6,5,2021,2
Downtown,1,45,0,5,2021,1
Duffy,1,36,5,5,2021,2
Poets Square,1,63,6,5,2021,2
Poets Square,1,63,6,5,2021,2
Sam Hughes,0,67,6,5,2021,1
Jefferson Park,1,29,2,5,2021,2
Jefferson Park,1,29,2,5,2021,2
Sam Hughes,0,67,6,5,2021,1
Jefferson Park,1,29,2,5,2021,2
Palo Verde Park,1,30,6,5,2021,1
Palo Verde Park,1,30,6,5,2021,1
Palo Verde Park,1,30,6,5,2021,1
Palo Verde Park,1,30,6,5,2021,1
North University,1,40,6,5,2021,2
Downtown,1,64,6,5,2021,1
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
Garden District,0,14,6,5,2021,2
North University,1,40,6,5,2021,2
North University,1,40,6,5,2021,2
North University,1,40,6,5,2021,2
North University,1,40,6,5,2021,2
Downtown,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,1
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Armory Park,1,64,6,5,2021,2
Terra Del Sol,1,35,5,5,2021,1
Terra Del Sol,1,35,5,5,2021,2
Terra Del Sol,1,35,5,5,2021,2
Terra Del Sol,1,35,5,5,2021,2
Armory Park,1,64,6,5,2021,2
Amphi,1,27,6,5,2021,2
Amphi,1,53,6,5,2021,2
Amphi,1,53,6,5,2021,2
Amphi,1,53,6,5,2021,2
Duffy,0,34,6,5,2021,2
Amphi,1,14,6,5,2021,1
Duffy,0,34,5,5,2021,2
Duffy,0,34,5,5,2021,2
Duffy,0,34,5,5,2021,2
Duffy,0,34,5,5,2021,1
South Park,1,29,3,5,2021,2
Amphi,1,12,6,5,2021,1
Palo Verde,0,16,6,5,2021,1
Myers,0,37,6,5,2021,1
Myers,0,37,6,5,2021,1
Sunset Villa,1,54,6,5,2021,5
Vista Del Monte,1,20,6,5,2021,1
Vista Del Monte,1,20,6,5,2021,2
Vista Del Monte,1,20,6,5,2021,2
Downtown,1,42,6,5,2021,1
San Ignacio Yaqui,1,46,6,5,2021,2
Rose,1,35,6,5,2021,1
Colonia Del Valle,1,49,5,5,2021,2
Menlo Park,0,35,6,5,2021,2
Santa Cruz Southwest,1,37,6,4,2021,2
El Montevideo,1,39,4,5,2021,2
El Montevideo,1,39,4,5,2021,2
El Montevideo,1,39,4,5,2021,2
El Montevideo,1,39,4,5,2021,2
Sunnyside,1,18,4,5,2021,1
Sunnyside,1,18,4,5,2021,1
El Rio Acres,0,29,4,5,2021,4
Sunnyside,1,18,4,5,2021,5
Keeling,1,25,5,5,2021,2
Peter Howell,1,35,4,5,2021,1
Peter Howell,1,35,4,5,2021,1
West University,1,24,0,5,2021,4
Peter Howell,1,35,4,5,2021,2
West University,1,24,0,5,2021,4
West University,1,24,0,5,2021,2
Peter Howell,1,35,4,5,2021,2
San Ignacio Yaqui,1,44,4,5,2021,2
Peter Howell,1,35,4,5,2021,2
Sam Hughes,1,22,4,4,2021,2
Sam Hughes,1,19,4,4,2021,2
Stella Mann,1,38,4,5,2021,2
Stella Mann,1,38,4,5,2021,2
Stella Mann,1,38,4,5,2021,2
Stella Mann,1,38,4,5,2021,2
Rose,1,34,6,4,2021,2
Broadway Pantano East,1,  ,4,5,2021,1
Broadway Pantano East,1,  ,4,5,2021,1
Broadway Pantano East,1,  ,4,5,2021,1
North Dodge,0,34,4,5,2021,1
North Dodge,0,34,4,5,2021,1
Sunnyside,1,25,4,5,2021,1
Sunnyside,1,25,4,5,2021,1
North Dodge,0,34,4,5,2021,1
North Dodge,0,34,4,5,2021,1
North Dodge,0,34,4,5,2021,1
North Dodge,0,34,4,5,2021,1
Cabrini,1,22,4,5,2021,2
West University,0,33,4,5,2021,5
Sunnyside,1,25,4,5,2021,2
Sunnyside,1,25,4,5,2021,2
Sunnyside,1,25,4,5,2021,2
West University,0,33,5,5,2021,2
West University,0,33,5,5,2021,2
West University,0,33,5,5,2021,2
West University,0,33,5,5,2021,2
Corbett,1,23,4,5,2021,2
Myers,0,34,4,5,2021,2
Myers,0,34,4,5,2021,2
Myers,1,23,4,5,2021,2
Myers,1,23,4,5,2021,2
Myers,1,23,4,5,2021,2
Myers,1,23,4,5,2021,2
Myers,1,23,4,5,2021,2
Miracle Manor,1,35,3,4,2021,2
Miracle Manor,1,35,3,4,2021,2
Palo Verde,1,41,2,4,2021,1
Palo Verde,1,41,2,4,2021,1
Keeling,0,35,4,4,2021,2
Keeling,0,35,4,4,2021,2
Flowing Wells,1,32,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Dietz,1,29,5,4,2021,1
Dietz,1,29,5,4,2021,1
Dietz,1,29,5,4,2021,1
Dietz,1,29,5,4,2021,1
Dietz,1,29,5,4,2021,2
Midvale Park,1,54,2,5,2021,2
Midvale Park,1,54,2,5,2021,2
Barrio Hollywood,1,36,2,5,2021,5
West University,1,41,2,5,2021,2
Barrio Hollywood,1,34,2,5,2021,1
Rose,1,35,2,5,2021,1
Las Vistas,0,13,2,5,2021,2
Highland Vista Cinco Via,1,54,1,4,2021,1
Midvale Park,1,34,5,4,2021,2
Midvale Park,1,34,5,4,2021,2
Midvale Park,1,34,5,4,2021,2
Midvale Park,1,34,5,4,2021,2
Armory Park,1,46,3,5,2021,2
Broadway/Northeast,0,35,3,5,2021,2
Broadway/Northeast,0,35,3,5,2021,2
Armory Park,1,46,3,5,2021,2
Broadway/Northeast,0,35,3,5,2021,2
Broadway/Northeast,0,35,3,5,2021,2
Rancho Buena,1,20,2,5,2021,1
Barrio Hollywood,0,24,3,5,2021,1
Barrio Hollywood,0,24,3,5,2021,1
Barrio Hollywood,0,24,3,5,2021,1
Barrio Hollywood,0,24,3,5,2021,2
Barrio Hollywood,0,24,3,5,2021,2
Myers,1,30,3,4,2021,1
Myers,1,30,3,4,2021,1
Miramonte,1,38,3,5,2021,2
Wakefield,1,26,0,4,2021,1
Santa Rita Park - West Ochoa,1,34,3,5,2021,2
Cherry Avenue,1,56,3,5,2021,2
Blenman-Elm,1,  ,3,5,2021,1
Flowing Wells,1,22,4,3,2021,1
Flowing Wells,1,22,4,3,2021,1
Corbett,0,34,3,5,2021,2
Miramonte,0,17,3,5,2021,3
Blenman-Elm,0,19,3,5,2021,1
Blenman-Elm,0,19,3,5,2021,1
Blenman-Elm,0,19,3,5,2021,1
Blenman-Elm,0,19,3,5,2021,2
Miramonte,1,15,3,5,2021,2
Blenman-Elm,0,25,3,5,2021,2
Blenman-Elm,0,25,3,5,2021,4
Miramonte,0,16,3,5,2021,2
Blenman-Elm,0,19,3,5,2021,2
Blenman-Elm,0,25,3,5,2021,2
Feldman`s,1,50,3,5,2021,2
Blenman-Elm,0,25,3,5,2021,2
Blenman-Elm,0,19,3,5,2021,2
Blenman-Elm,0,19,3,5,2021,2
Copper Vista,1,22,3,5,2021,1
Santa Rita Park - West Ochoa,1,33,3,5,2021,2
Santa Rita Park - West Ochoa,1,33,3,5,2021,2
El Montevideo,1,31,3,5,2021,2
El Montevideo,1,31,3,5,2021,2
North Dodge,0,30,3,5,2021,2
North Dodge,0,30,3,5,2021,2
North Dodge,0,30,3,5,2021,2
Miramonte,1,52,3,5,2021,1
Corbett,0,60,3,5,2021,2
Sunnyside,1,  ,3,5,2021,5
Sunnyside,1,  ,3,5,2021,2
Sunnyside,1,  ,3,5,2021,2
Thunderbird Heights/Wilmot Desert Esta,1,26,3,5,2021,1
Thunderbird Heights/Wilmot Desert Esta,1,26,3,5,2021,1
Stella Mann,0,53,3,5,2021,2
Sunnyside,1,31,3,5,2021,2
Stella Mann,0,53,3,5,2021,2
Palo Verde,1,57,3,5,2021,2
Palo Verde,1,57,3,5,2021,2
Palo Verde,1,57,3,5,2021,2
Palo Verde,1,57,3,5,2021,1
Doolen-Fruitvale,1,32,3,5,2021,2
Doolen-Fruitvale,1,32,3,5,2021,5
Avondale,0,20,3,5,2021,5
Avondale,0,20,3,5,2021,2
Santa Cruz Southwest,1,34,3,5,2021,1
Sunnyside,1,  ,3,5,2021,1
Sunnyside,1,  ,3,5,2021,1
Sunnyside,1,22,3,5,2021,2
Sunnyside,1,22,3,5,2021,1
Sunnyside,1,22,3,5,2021,2
Sunset Villa,0,14,3,5,2021,2
Sunnyside,1,22,3,5,2021,1
Sunset Villa,0,14,3,5,2021,5
Millville,1,46,3,5,2021,2
Millville,1,46,3,5,2021,2
Pie Allen,1,  ,3,5,2021,1
Lakeside Park,1,32,4,5,2021,2
South Harrison,1,15,4,5,2021,5
South Harrison,1,15,4,5,2021,2
South Harrison,1,15,4,5,2021,2
Myers,1,32,3,5,2021,1
Myers,1,32,3,5,2021,1
Myers,1,32,3,5,2021,1
Myers,1,32,3,5,2021,1
Flowing Wells,1,26,4,5,2021,2
Flowing Wells,1,26,4,5,2021,5
Wakefield,1,71,3,5,2021,2
Myers,1,32,3,5,2021,1
Wakefield,1,71,3,5,2021,2
Flowing Wells,1,26,4,5,2021,2
Flowing Wells,1,26,4,5,2021,2
Flowing Wells,1,26,4,5,2021,5
Broadway/Northeast,1,13,4,5,2021,2
Wakefield,1,  ,3,5,2021,1
Wakefield,0,26,3,5,2021,1
Wakefield,1,  ,3,5,2021,1
Wakefield,0,26,3,5,2021,1
Broadway/Northeast,1,13,4,5,2021,2
Broadway/Northeast,1,14,4,5,2021,2
Broadway/Northeast,1,14,4,5,2021,2
Rincon Heights,1,13,4,5,2021,2
Downtown,1,28,4,5,2021,2
Amphi,0,36,4,5,2021,2
Downtown,1,25,4,4,2021,1
Fairgrounds,1,31,2,5,2021,1
Fairgrounds,1,31,2,5,2021,1
Coronado Heights,1,16,4,5,2021,2
Las Vistas,1,20,4,5,2021,1
Las Vistas,1,20,4,5,2021,1
Las Vistas,1,20,4,5,2021,1
Keeling,1,18,2,5,2021,1
Keeling,1,18,2,5,2021,1
Barrio Hollywood,0,14,4,5,2021,2
Barrio Hollywood,0,14,4,5,2021,2
Barrio Hollywood,0,14,4,5,2021,1
Keeling,1,  ,3,5,2021,1
Keeling,0,23,3,5,2021,1
Poets Square,1,31,3,5,2021,1
Poets Square,1,31,3,5,2021,2
Keeling,1,18,2,5,2021,1
Barrio San Antonio,1,39,4,5,2021,1
Barrio San Antonio,1,39,4,5,2021,1
Colonia Del Valle,0,45,4,5,2021,2
Colonia Del Valle,0,45,4,5,2021,2
Colonia Del Valle,0,45,4,5,2021,2
Iron Horse,1,38,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,1
Arroyo Chico,1,37,3,5,2021,2
Pueblo Gardens,0,25,4,5,2021,1
Pueblo Gardens,0,25,4,5,2021,1
Pueblo Gardens,0,25,4,5,2021,1
Pueblo Gardens,0,25,4,5,2021,1
Pueblo Gardens,0,25,4,5,2021,1
Pueblo Gardens,0,25,4,5,2021,1
Julia Keen,1,31,3,5,2021,2
Julia Keen,1,31,3,5,2021,4
South Park,1,26,3,5,2021,1
Barrio Hollywood,0,37,3,5,2021,2
Barrio Hollywood,0,37,3,5,2021,2
Myers,1,28,3,5,2021,1
Menlo Park,0,41,0,4,2021,4
Menlo Park,0,41,0,4,2021,2
Myers,1,22,3,5,2021,2
Barrio Nopal,0,26,3,5,2021,2
Roberts,0,28,3,5,2021,1
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,0,28,3,5,2021,2
Roberts,1,15,3,5,2021,1
Las Vistas,1,18,3,5,2021,1
Las Vistas,1,17,3,5,2021,1
Las Vistas,1,17,3,5,2021,1
Cherry Avenue,1,21,2,5,2021,1
Old Spanish Trail,1,35,3,5,2021,2
Old Spanish Trail,1,35,3,5,2021,2
Corbett,1,36,3,5,2021,2
South Park,1,26,5,5,2021,1
Amphi,1,42,5,3,2021,2
Cherry Avenue,1,21,2,5,2021,5
Amphi,1,18,4,3,2021,2
Amphi,1,18,4,3,2021,2
Silverbell Terrace,0,31,3,5,2021,2
San Ignacio Yaqui,1,  ,3,5,2021,2
San Ignacio Yaqui,1,  ,3,5,2021,2
Amphi,1,26,3,5,2021,1
Sunnyside,1,35,3,4,2021,2
Sunnyside,1,35,3,4,2021,2
A Mountain,1,42,2,5,2021,2
A Mountain,1,42,2,5,2021,2
A Mountain,1,42,2,5,2021,2
A Mountain,1,42,2,5,2021,2
Rose,1,48,3,5,2021,1
Dietz,1,22,3,5,2021,2
Dietz,1,22,3,5,2021,2
Dietz,1,22,3,5,2021,2
Dietz,1,22,3,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
North Dodge,1,35,4,5,2021,2
Barrio Nopal,1,51,4,5,2021,2
Barrio Nopal,1,51,4,5,2021,2
North Dodge,1,79,3,5,2021,1
Sunnyside,1,27,6,5,2021,2
Sunnyside,1,42,4,5,2021,2
Sunnyside,1,27,6,5,2021,2
Sunnyside,1,42,4,5,2021,2
Flowing Wells,1,42,3,5,2021,1
Dietz,1,27,4,5,2021,2
Dietz,1,27,4,5,2021,2
Santa Rita Park - West Ochoa,0,37,4,5,2021,2
Santa Rita Park - West Ochoa,0,37,4,5,2021,2
Santa Rita Park - West Ochoa,1,37,4,5,2021,2
Santa Rita Park - West Ochoa,0,38,4,5,2021,2
Rose,1,18,3,5,2021,2
Santa Cruz Southwest,1,15,2,5,2021,1
Rose,1,18,3,5,2021,2
Corbett,1,41,4,5,2021,1
Corbett,1,41,4,5,2021,1
Corbett,1,41,4,5,2021,1
Corbett,1,41,3,5,2021,1
Corbett,1,41,4,5,2021,1
Las Vistas,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Pueblo Gardens,0,25,4,5,2021,2
Las Vistas,0,25,4,5,2021,2
Las Vistas,0,25,4,5,2021,2
Las Vistas,0,25,4,5,2021,2
Sunnyside,1,33,4,5,2021,2
Sunnyside,1,33,4,5,2021,5
Sunnyside,1,33,4,5,2021,2
Sunnyside,1,33,4,5,2021,4
Westside Development,1,18,3,5,2021,1
Westside Development,1,18,3,5,2021,1
Westside Development,1,18,3,5,2021,1
Dietz,1,27,4,5,2021,2
Dietz,1,27,4,5,2021,2
Barrio Centro,0,32,5,5,2021,2
Dietz,1,27,4,5,2021,2
Cherry Avenue,1,37,5,4,2021,2
Dietz,1,53,4,5,2021,2
Cherry Avenue,1,37,5,4,2021,2
Cherry Avenue,1,37,5,4,2021,2
Menlo Park,0,38,3,5,2021,2
Menlo Park,0,38,3,5,2021,2
Keeling,1,27,5,5,2021,2
Flowing Wells,0,14,6,6,2021,2
Harlan Heights,1,21,3,5,2021,2
Harlan Heights,1,22,3,5,2021,2
Harlan Heights,1,22,3,5,2021,2
Roberts,1,17,4,5,2021,2
Pueblo Gardens,1,41,1,3,2021,1
Pueblo Gardens,1,41,1,3,2021,1
Pueblo Gardens,1,41,1,3,2021,1
Pueblo Gardens,1,41,1,3,2021,1
Pueblo Gardens,1,41,1,3,2021,1
Dodge Flower,1,30,4,5,2021,1
Corbett,1,62,4,5,2021,2
Roberts,1,31,5,5,2021,2
Dodge Flower,1,30,4,5,2021,1
Keeling,1,36,0,5,2021,1
Roberts,1,31,5,5,2021,2
Keeling,1,36,0,5,2021,1
Keeling,1,36,0,5,2021,1
Keeling,1,  ,0,5,2021,1
Keeling,1,36,0,5,2021,1
Corbett,1,39,3,5,2021,1
Sunnyside,0,14,4,5,2021,1
Limberlost,0,31,4,5,2021,2
Limberlost,0,31,4,5,2021,2
Amphi,1,36,4,5,2021,2
Midvale Park,1,38,4,5,2021,2
Midvale Park,1,38,4,5,2021,2
Sunnyside,1,37,4,5,2021,1
West University,1,23,4,5,2021,2
Campus Farm,1,30,4,5,2021,2
Barrio Hollywood,1,60,4,5,2021,2
Midvale Park,1,31,0,4,2021,2
Midvale Park,1,31,0,4,2021,2
Barrio Anita,0,61,4,5,2021,2
Midvale Park,1,31,0,4,2021,2
Westside Development,1,18,3,5,2021,1
Westside Development,1,18,3,5,2021,1
Westside Development,1,18,3,5,2021,1
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,5
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,5
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Santa Rita Park - West Ochoa,0,26,2,5,2021,2
Flowing Wells,0,32,2,5,2021,1
West University,1,46,2,5,2021,2
Sunset Villa,1,24,2,5,2021,2
Sunset Villa,1,24,2,5,2021,4
Garden District,1,32,4,5,2021,2
Sunset Villa,1,24,2,5,2021,2
Barrio Santa Rosa,1,52,3,5,2021,2
Barrio Santa Rosa,1,52,3,5,2021,2
Barrio Santa Rosa,1,52,3,5,2021,2
Roberts,1,16,4,5,2021,2
Roberts,1,16,4,5,2021,2
Roberts,1,16,4,5,2021,2
Roberts,1,16,4,5,2021,2
Roberts,1,16,4,5,2021,2
Roberts,1,16,4,5,2021,2
Corbett,1,34,4,5,2021,1
North University,0,69,5,4,2021,2
West University,1,42,3,5,2021,2
Carriage Park,0,37,4,5,2021,2
West University,1,42,3,5,2021,2
Carriage Park,0,37,4,5,2021,2
West University,1,42,3,5,2021,2
Carriage Park,0,37,4,5,2021,2
Corbett,1,33,5,5,2021,2
Rancho Buena,1,24,4,5,2021,2
Feldman`s,1,  ,4,5,2021,2
Downtown,1,41,5,5,2021,2
Miles,1,31,5,5,2021,2
Feldman`s,1,  ,4,5,2021,5
Pie Allen,1,22,6,5,2021,1
Miles,1,31,5,5,2021,2
Stella Mann,1,38,5,5,2021,2
Stella Mann,1,38,5,5,2021,2
Stella Mann,1,38,5,5,2021,2
Amphi,0,44,5,5,2021,1
West University,1,  ,2,5,2021,2
Amphi,0,44,5,5,2021,1
Campus Farm,1,29,5,5,2021,2
Campus Farm,1,29,5,5,2021,2
Corbett,1,45,1,5,2021,1
Campus Farm,1,29,5,5,2021,2
Sunnyside,0,37,1,5,2021,2
Sunnyside,0,37,1,5,2021,2
Sunnyside,0,37,1,5,2021,2
Sunnyside,0,37,1,5,2021,2
Sunnyside,0,37,1,5,2021,2
Pueblo Gardens,1,44,3,4,2021,2
Rose,0,40,2,5,2021,1
Rose,0,40,2,5,2021,1
Rose,0,40,2,5,2021,1
Groves Lincoln Park,1,60,2,5,2021,2
Rose,1,19,1,4,2021,2
Sunnyside,1,22,6,4,2021,1
Sunnyside,1,22,6,4,2021,1
Sunnyside,1,22,6,4,2021,1
Santa Rita Park - West Ochoa,1,33,6,5,2021,2
Santa Rita Park - West Ochoa,1,33,6,5,2021,2
Corbett,0,36,2,5,2021,2
Corbett,0,36,2,5,2021,2
Sunnyside,1,22,6,4,2021,1
Dunbar Spring,1,20,2,5,2021,1
Corbett,0,36,2,5,2021,2
Corbett,0,36,2,5,2021,2
Corbett,0,36,2,5,2021,1
Dunbar Spring,1,20,2,5,2021,1
Avondale,1,22,5,5,2021,2
San Gabriel,1,33,2,5,2021,2
Iron Horse,1,18,0,5,2021,2
Dunbar Spring,1,20,2,5,2021,2
Menlo Park,1,57,2,4,2021,2
West University,1,34,2,5,2021,2
Cherry Avenue,1,20,2,5,2021,2
Cherry Avenue,1,20,2,5,2021,2
Peter Howell,0,39,2,5,2021,2
Corbett,1,33,3,5,2021,2
Miracle Manor,1,42,2,5,2021,2
Santa Rita Park - West Ochoa,1,29,4,5,2021,2
Santa Rita Park - West Ochoa,1,29,4,5,2021,2
South Park,1,46,2,5,2021,2
South Park,1,46,2,5,2021,2
South Park,1,46,2,5,2021,2
South Park,1,46,2,5,2021,2
Midvale Park,1,25,2,5,2021,2
Balboa Heights,0,28,3,5,2021,1
Balboa Heights,0,28,3,5,2021,1
Sunnyside,1,34,2,5,2021,2
Sunnyside,1,34,2,5,2021,2
Sunnyside,1,34,2,5,2021,2
Santa Rita Park - West Ochoa,1,44,3,5,2021,2
Armory Park,0,36,2,5,2021,5
Dunbar Spring,0,53,3,5,2021,2
Iron Horse,1,17,1,5,2021,2
Menlo Park,1,29,0,5,2021,2
Dunbar Spring,1,22,1,5,2021,2
Armory Park,1,43,3,5,2021,2
Roberts,1,31,5,5,2021,1
Roberts,1,31,5,5,2021,1
Roberts,1,31,5,5,2021,1
Roberts,1,23,5,5,2021,1
Roberts,1,23,5,5,2021,1
Roberts,1,23,5,5,2021,1
Roberts,1,23,5,5,2021,1
Armory Park,1,43,3,5,2021,2
Roberts,1,23,5,5,2021,1
North University,0,30,2,5,2021,1
Amphi,0,39,2,5,2021,2
Amphi,0,39,2,5,2021,1
Amphi,0,39,2,5,2021,1
Amphi,0,39,2,5,2021,1
Myers,0,  ,1,5,2021,2
Myers,0,51,1,5,2021,2
Myers,0,51,1,5,2021,2
North Dodge,1,25,1,5,2021,4
North Dodge,1,25,1,5,2021,4
North Dodge,1,25,1,5,2021,2
Las Vistas,1,34,0,5,2021,1
Julia Keen,1,39,1,5,2021,2
South Harrison,1,29,1,5,2021,2
South Harrison,1,29,1,5,2021,2
Mountain First Avenue,1,25,1,5,2021,2
Julia Keen,1,11,1,5,2021,2
Julia Keen,1,11,1,5,2021,2
Julia Keen,1,11,1,5,2021,2
Julia Keen,1,11,1,5,2021,2
Harlan Heights,1,22,3,5,2021,4
Harlan Heights,1,22,3,5,2021,2
Amphi,1,34,1,5,2021,2
Amphi,1,34,1,5,2021,2
Amphi,1,34,1,5,2021,2
Amphi,1,34,1,5,2021,2
Amphi,1,34,1,5,2021,2
